|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
641| Finances publiques & Dette|    Privatisations/Nationalisations    | Eric Zemmour |Privatisation du service public de l'audiovisuel.|0||Programme|IFRAP|2022-03-03|2022-03-03
642| Environnement & Energie|    Agriculture & PAC    | Nathalie Arthaud |Combattre l'élevage et l'abattage dont les abus sont la conséquence de l'économie capitaliste.|0||Programme|IFRAP|2022-03-03|2022-03-03
643| Environnement & Energie|    Agriculture & PAC    | Nathalie Arthaud |Interdiction de la chasse à courre.|0||Programme|IFRAP|2022-03-03|2022-03-03
644| Environnement & Energie|    Agriculture & PAC    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
645| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Faire adopter par le Parlement une loi de régulation, de partage et de protection du foncier agricole, et un plan décennal de renouvellement des générations.|0||Programme|IFRAP|2022-03-03|2022-03-03
646| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Poursuivre la revalorisation équitable des retraites agricoles. |0||Programme|IFRAP|2022-03-03|2022-03-03
647| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Renforcer l'agroécologie qui doit permettre un meilleur revenu des producteurs, par la diminution des dépenses d’intrants, une plus grande autonomie des exploitations, et la valorisation de la qualité des produits par une commercialisation collectivement maîtrisée par les producteurs. |0||Programme|IFRAP|2022-03-03|2022-03-03
648| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Mettre en œuvre des contrats de filière sur cinq ans avec l’industrie agroalimentaire, mesurés et évalués autour d’objectifs d’amélioration de la qualité alimentaire (réduction du sel, du gras, du sucre) et conduirons une grande clarification des labels et étiquetages pour donner aux citoyens le pouvoir de peser sur l’économie agricole et alimentaire. |0||Programme|IFRAP|2022-03-03|2022-03-03
649| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Travailler à la mise en œuvre d’une PAC plus juste et réellement verte, qui passera, à l’échelle nationale, par un soutien renforcé vers les petites et moyennes fermes avec beaucoup de main d’œuvre, et par des mesures agroenvironnementales et climatiques, c’est-à-dire des contrats de 5 ans pour l’accompagnement vers la transition qui incluront les aides au maintien et à la conversion vers l’agriculture biologique afin de mettre pleinement en œuvre la logique de reconnaissance pour services environnementaux. |0||Programme|IFRAP|2022-03-03|2022-03-03
650| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|Inderdition des néonicotinoïdes et le glyphosate dès 2022.|0||Programme|IFRAP|2022-03-03|2022-03-03
651| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|Imposer un moratoire sur les extensions et les nouvelles installations. D’ici à 2025, il n’y aura plus d’élevage industriel en France.|0||Programme|IFRAP|2022-03-03|2022-03-03
652| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|D'ici à 2030, 30% des fonds de la PAC seront destinés à approvisionner la restauration collective publique (écoles, universités, hôpitaux, établissements publics...) en produits 100 % bio, de qualité et de proximité. La TVA est supprimée sur les produits bio et de proximité pour rendre l’alimentation saine accessible à tous.|0||Programme|IFRAP|2022-03-03|2022-03-03
653| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|"""Nous préconisons l’autonomie en protéines : les importations de soja doivent cesser dans dix ans, pour mettre un terme à la déforestation importée et garantir notre souveraineté alimentaire. Nous soutenons la consommation de légumineuses et la réduction de la consommation des produits d’origine animale""."|0||Programme|IFRAP|2022-03-03|2022-03-03
654| Environnement & Energie|    Agriculture & PAC    | Jean Lassalle |Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
655| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Garantir aux paysans des prix respectueux de leur travail et mettre un terme aux marges abusives de la grande distribution.|0||Programme|IFRAP|2022-03-03|2022-03-03
656| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Interdire les importations de produits agricoles ne respectant pas les normes de production française.|0||Programme|IFRAP|2022-03-03|2022-03-03
657| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Contraindre les cantines à utiliser 80% de produits agricoles français.|0||Programme|IFRAP|2022-03-03|2022-03-03
658| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Mettre en place un « plan abattoirs » pour assurer des conditions dignes et interdire l’abattage sans étourdissement.|0||Programme|IFRAP|2022-03-03|2022-03-03
659| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Généraliser l’étiquetage sur l’origine et la qualité des produits alimentaires.|0||Programme|IFRAP|2022-03-03|2022-03-03
660| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Créer 300 000 agricoles en instaurant une agriculture relocalisée, diversifiée et écologique.|0||Programme|IFRAP|2022-03-03|2022-03-03
661| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Garantir des prix rémunérateurs aux producteurs par des prix planchers pour les agriculteurs, interdire les ventes à perte et mettre en place une caisse de défaisance pour reprendre les dettes agricoles des convertis au 100% bio.|0||Programme|IFRAP|2022-03-03|2022-03-03
662| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Refondre la PAC et orienter les aides publiques agricoles pour favoriser la production écologiquement soutenable, l'intensité en main-d'oeuvre des exploitations et le développement des protéines végétales.|0||Programme|IFRAP|2022-03-03|2022-03-03
663| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Faire une réforme agraire pour encourager l'installation de nouveaux agriculteurs et permettre le développement d'un tissu de nombreuses exploitations à taille humaine.|0||Programme|IFRAP|2022-03-03|2022-03-03
664| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Planifier la réduction progressive des doses d'engrais et de pesticides, interdire immédiatement les plus dangeureux (glyphosate, etc).|0||Programme|IFRAP|2022-03-03|2022-03-03
665| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Instaurer un protectionnisme écologique en fonction des conditions de production et de rémunération du travail agricole.|0||Programme|IFRAP|2022-03-03|2022-03-03
666| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Encadrer les prix alimentaires par des prix maximaux établis par un coefficient multiplicateur et limiter le smarges de la grande distribution.|0||Programme|IFRAP|2022-03-03|2022-03-03
667| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|"Développer les circuits courts pour réduire la circulation des marchandises et l""utilisation d'emballages."|0||Programme|IFRAP|2022-03-03|2022-03-03
668| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Porter l'alimentation dans la restauration collective à 100% biologique et locale, réduire la part des protéines carnées au profit des protéines végétales et y imposer une option végétarienne quotidienne.|0||Programme|IFRAP|2022-03-03|2022-03-03
669| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Arrêter les activités dangeureuses pour la santé et l'environnement (comme les engrais à base de nitrate d'ammonium) et planifier la reconversion des travailleurs.|0||Programme|IFRAP|2022-03-03|2022-03-03
670| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Interdire les fermes-usines et tous les élevaes de production de fourrure et ce, immédiatement pour les élevages de visons.|0||Programme|IFRAP|2022-03-03|2022-03-03
671| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Interdire les pratiques de chasse.|0||Programme|IFRAP|2022-03-03|2022-03-03
672| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Taxer les importations ne respectant pas les normes françaises.|0||Programme|IFRAP|2022-03-03|2022-03-03
673| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Durcir la PAC.|0||Programme|IFRAP|2022-03-03|2022-03-03
674| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Accroître les surfaces agricoles biologiques.|0||Programme|IFRAP|2022-03-03|2022-03-03
675| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Dynamiser le développement des produits locaux.|0||Programme|IFRAP|2022-03-03|2022-03-03
676| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Placer les intérêts agricoles au cœur des négociations commerciales européennes.|0||Programme|IFRAP|2022-03-03|2022-03-03
677| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Aider les agriculteurs à obtenir des prix rémunérateurs en favorisant leur regroupement et la contractualisation.|0||Programme|IFRAP|2022-03-03|2022-03-03
678| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Aider les agriculteurs à obtenir des prix rémunérateurs en favorisant leur montée en gamme.|0||Programme|IFRAP|2022-03-03|2022-03-03
679| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Adopter une politique alimentaire européenne en ligne avec nos impératifs agricoles.|0||Programme|IFRAP|2022-03-03|2022-03-03
680| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Encourager la diversification des exploitations et mieux rémunérer la multifonctionnalité de l’agriculture, notamment dans le domaine environnemental.|0||Programme|IFRAP|2022-03-03|2022-03-03
681| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Réduire l’impact des fluctuations de marché sur le revenu des agriculteurs, en développant notamment le recours aux assurances.|0||Programme|IFRAP|2022-03-03|2022-03-03
682| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Revaloriser les retraites agricoles.|0||Programme|IFRAP|2022-03-03|2022-03-03
683| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Réformer la fiscalité agricole pour l’adapter aux réalités du secteur. Alléger les cotisations sociales des agriculteurs.|0||Programme|IFRAP|2022-03-03|2022-03-03
684| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Mettre fin au dumping réglementaire et environnemental.|0||Programme|IFRAP|2022-03-03|2022-03-03
685| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Réduire l’impact des fluctuations de marché sur le revenu des agriculteurs, en développant notamment le recours aux assurances.|0||Programme|IFRAP|2022-03-03|2022-03-03
686| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Défendre la taxe carbone aux frontières de l’Europe pour que notre agriculture ne soit pas soumise à une concurrence déloyale de la part de pays qui ne respectent pas la même discipline écologique.|0||Programme|IFRAP|2022-03-03|2022-03-03
687| Environnement & Energie|    Agriculture & PAC    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
688| Environnement & Energie|    Agriculture & PAC    | Eric Zemmour |Mettre fin aux regrroupements de plusieurs enseignants au sein de centrales d'achat communes et privilégier les circouts en augmentant la part des produits locaux dans la restauration collective.|0||Programme|IFRAP|2022-03-03|2022-03-03
689| Environnement & Energie|    Agriculture & PAC    | Eric Zemmour |Interdire l'importation de produits agricoles non conformes à nos standards de qualité.|0||Programme|IFRAP|2022-03-03|2022-03-03
690| Environnement & Energie|    Agriculture & PAC    | Eric Zemmour |Financer l'innovation en robotique agricole.|0||Programme|IFRAP|2022-03-03|2022-03-03
691| Environnement & Energie|    Agriculture & PAC    | Eric Zemmour |Favoriser le renouvellement des générations en augmentant la dotation jeunes agriculteurs et en simplifiant les procédures. Encourager l'installation de nouveaux producteurs notamment dans la culture bio.|0||Programme|IFRAP|2022-03-03|2022-03-03
692| Environnement & Energie|    Ecologie & lutte contre la pollution    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
693| Environnement & Energie|    Ecologie & lutte contre la pollution    | Nicolas  Dupont-Aignan|Développement des circuits-courts dans l’alimentation et l’approvisionnement des cantines scolaires, et interdiction massive des perturbateurs endocriniens.|0||Programme|IFRAP|2022-03-03|2022-03-03
694| Environnement & Energie|    Ecologie & lutte contre la pollution    | Nicolas  Dupont-Aignan|Interdiction des produits obsolescents et lancement d’un programme zéro déchets sur 10 ans pour nos océans.|0||Programme|IFRAP|2022-03-03|2022-03-03
695| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|Développement d'un plan sur 5 ans pour décarbonner l'économie.|0||Programme|IFRAP|2022-03-03|2022-03-03
696| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|Accompagner chacun dans la fin du recours aux énergies fossiles. passer de l’économie de la consommation à l’économie de la réparation, se déplacer sans abîmer.|0||Programme|IFRAP|2022-03-03|2022-03-03
697| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|Lutter contre l’artificialisation des sols, améliorer le respect de la condition animale, encadrer davantage les entreprises polluantes.|0||Programme|IFRAP|2022-03-03|2022-03-03
698| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|Objectif : neutralité carbone en 2050 et faire voter au Parlement, chaque année, un budget carbone de la Nation.|0||Programme|IFRAP|2022-03-03|2022-03-03
699| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|Mettre fin aux subventions publiques aux activités néfastes (énergies fossiles, pesticides, etc.).|0||Programme|IFRAP|2022-03-03|2022-03-03
700| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|Sur le même modèle que le Défenseur des droits, créer un Défenseur de l’environnement qui veillera à la préservation de l’environnement par l’État, ses administrations et tous les acteurs de la société.|0||Programme|IFRAP|2022-03-03|2022-03-03
701| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|La loi reconnaîtra et punira le crime d’écocide contre les atteintes graves et intentionnelles à l’environnement.|0||Programme|IFRAP|2022-03-03|2022-03-03
702| Environnement & Energie|    Ecologie & lutte contre la pollution    | Anne Hidalgo|Les filières de réemploi et de reconditionnement d’équipements électroniques seront développées et ces activités bénéficieront d’un taux réduit de TVA.|0||Programme|IFRAP|2022-03-03|2022-03-03
703| Environnement & Energie|    Ecologie & lutte contre la pollution    | Yannick Jadot|L’objectif de zéro artificialisation net d’ici à 2050 devra être tenu.|0||Programme|IFRAP|2022-03-03|2022-03-03
704| Environnement & Energie|    Ecologie & lutte contre la pollution    | Yannick Jadot|Développement d'une grande filière de la rénovation avec comme objectif la création de 200 000 emplois.|0||Programme|IFRAP|2022-03-03|2022-03-03
705| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean Lassalle |Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
706| Environnement & Energie|    Ecologie & lutte contre la pollution    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
707| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Lancer un plan massif de 200 milliards d'euros d'investissements écologiquement et socialement utiles.|0||Programme|IFRAP|2022-03-03|2022-03-03
708| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Assurer l’isolation d’au moins 700 000 logements par an.|0||Programme|IFRAP|2022-03-03|2022-03-03
709| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Réduire l’impact écologique : développer la construction Bois Terre Paille.|0||Programme|IFRAP|2022-03-03|2022-03-03
710| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Bannir les pesticides et instaurer des zones-tampons, lutter contre l’artificialisation des sols, gérer durablement l’eau (dépollution et régies publiques).|0||Programme|IFRAP|2022-03-03|2022-03-03
711| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Opposition au glyphosate et produits importés qui en contiennent, favoriser le made in France plutôt que les produits importés.|0||Programme|IFRAP|2022-03-03|2022-03-03
712| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Conditionner l'obtention de labels écologiques à des résultats énergétiques concrets.|0||Programme|IFRAP|2022-03-03|2022-03-03
713| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Abolir l'obsolescence programmée et allonger les durées de garantie légale des produits.|0||Programme|IFRAP|2022-03-03|2022-03-03
714| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Interdire les plastiques à usage unique, remettre en place des consignes pour les bouteilles et bocaux en verre. Rendre obligatoire l'écoconception des produits et généraliser l'indice de durabilité des produits.|0||Programme|IFRAP|2022-03-03|2022-03-03
715| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Rendre la collecte séparée des déchets organiques effective et obligatoire à l'horizon 2025.|0||Programme|IFRAP|2022-03-03|2022-03-03
716| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Lutter contre l'artificialisation des sols.|0||Programme|IFRAP|2022-03-03|2022-03-03
717| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Empêcher le droit de propriété privée de prévaloir sur la protection de l'eau, de l'air, de l'alimentation, du vivant, de la santé et de l'énergie.|0||Programme|IFRAP|2022-03-03|2022-03-03
718| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Revenir sur les affaiblissements des normes environnementales et établir un plan d'urgence pour la dépollution rapide des régions durablement polluées dont, en priorité, la Guadeloupe et la Martinique (chlordécone).|0||Programme|IFRAP|2022-03-03|2022-03-03
719| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Créer un haut-commissariat à l'eau pour organiser une gestion 100% publique de l'eau, articulée autour des régies publiques locales.|0||Programme|IFRAP|2022-03-03|2022-03-03
720| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Augmenter les moyens humains et financiers de l'Office national des forêts et stopper sa privatisation. Améliorer les conditions de travail des forestiers (interdire le travail détaché, etc) et augmenter la part des forêts publiques notamment par la création d'un droit de préemption publiques et la réquisition des parcelles abandonnées.|0||Programme|IFRAP|2022-03-03|2022-03-03
721| Environnement & Energie|    Ecologie & lutte contre la pollution    | Jean-Luc Mélenchon|Evaluation systématique de l’impact énergétique et en CO2 de la commande publique, et en lançant un grand chantier de rénovation des bâtiments publics.|0||Programme|IFRAP|2022-03-03|2022-03-03
722| Environnement & Energie|    Ecologie & lutte contre la pollution    | Valérie Pécresse|Fusionner le Livret A avec le Livret développement durable pour mettre les ressources du Livret A au service de la transition écologique puisqu’à eux deux ils rassemblent près de 469 milliards d’euros.|0||Programme|IFRAP|2022-03-03|2022-03-03
723| Environnement & Energie|    Ecologie & lutte contre la pollution    | Valérie Pécresse|Décarboner les transports : Objectif 2035 pour que tous les véhicules neufs ne consomment plus d’énergies fossiles, pas seulement les voitures, mais aussi camions, cars, bus, trains, deux roues, bateaux, petits avions (Et 50% de biocarburants durables dans les plus gros avions). |0||Programme|IFRAP|2022-03-03|2022-03-03
724| Environnement & Energie|    Ecologie & lutte contre la pollution    | Valérie Pécresse|Mobilisation citoyenne avec la mise en place d’une “Réserve Ecologique” constituée de membres des associations de protection de l’environnement, de volontaires et de personnes devant réaliser des Travaux d’Intérêt Général (TIG) et équipée par les pouvoirs publics pour réaliser des plans de nettoyage systématiques pour chaque espace naturel protégé, et des actions de prévention.|0||Programme|IFRAP|2022-03-03|2022-03-03
725| Environnement & Energie|    Ecologie & lutte contre la pollution    | Valérie Pécresse|Protéger les espaces naturels : 10% du territoire sous protection forte d’ici 20 ans pour protéger la biodiversité et signature d’un accord des pays riverains de la Méditerranée pour l’éradication des rejets de plastiques en mer.|0||Programme|IFRAP|2022-03-03|2022-03-03
726| Environnement & Energie|    Ecologie & lutte contre la pollution    | Valérie Pécresse|Simplifier les lois pour éviter que la justice annule des grands projets de transport ferroviaire après des années de concertation, alors qu'ils sont d'intérêt écologique.|0||Programme|IFRAP|2022-03-03|2022-03-03
727| Environnement & Energie|    Ecologie & lutte contre la pollution    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
728| Environnement & Energie|    Ecologie & lutte contre la pollution    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
729| Environnement & Energie|    Electricité & gaz    | Nathalie Arthaud |Exonération des taxes sur le carburant pour les travailleurs : ces taxes devront être financées par la ponction des profits des entreprises pétrolières.|0||Programme|IFRAP|2022-03-03|2022-03-03
730| Environnement & Energie|    Electricité & gaz    | Nicolas  Dupont-Aignan|Réduction de nos factures d’électricité, en finançant un grand plan d’isolation thermique en utilisant les aides et incitations actuellement réservées aux éoliennes. |0||Programme|IFRAP|2022-03-03|2022-03-03
731| Environnement & Energie|    Electricité & gaz    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
732| Environnement & Energie|    Electricité & gaz    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
733| Environnement & Energie|    Electricité & gaz    | Jean Lassalle |Baisser la TVA sur les hydrocarbures de 20 à 5,5%. |0||Programme|IFRAP|2022-03-03|2022-03-03
734| Environnement & Energie|    Electricité & gaz    | Jean Lassalle |Maîtriser le prix de l'eau et de l'électricité.|0||Programme|IFRAP|2022-03-03|2022-03-03
735| Environnement & Energie|    Electricité & gaz    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
736| Environnement & Energie|    Electricité & gaz    | Jean-Luc Mélenchon|Revenir sur la libéralisation du marché de l’électricité et du gaz : stopper la privatisation des barrages hydroélectriques, créer un pôle public de l’énergie en renationalisant EDF et Engie et en lien avec des coopératives locales.|0||Programme|IFRAP|2022-03-03|2022-03-03
737| Environnement & Energie|    Electricité & gaz    | Jean-Luc Mélenchon|Le prix de l’énergie ne doit pas être déterminé par le marché. À court terme, il faut bloquer les prix dans le cadre d’une loi d’urgence sociale.|0||Programme|IFRAP|2022-03-03|2022-03-03
738| Environnement & Energie|    Electricité & gaz    | Jean-Luc Mélenchon|Annuler les hausses du tarif du gaz depuis 2017.|0||Programme|IFRAP|2022-03-03|2022-03-03
739| Environnement & Energie|    Electricité & gaz    | Valérie Pécresse|Retirer la TVA sur la taxe de l'électricité.|0||Programme|IFRAP|2022-03-03|2022-03-03
740| Environnement & Energie|    Electricité & gaz    | Valérie Pécresse|Réformer le tarif régulé pour que les consommateurs profitent pleinement de la compétitivité de l’énergie nucléaire.|0||Programme|IFRAP|2022-03-03|2022-03-03
741| Environnement & Energie|    Electricité & gaz    | Valérie Pécresse|Remettre à plat les frais commerciaux des opérateurs qui enflent avec les certificats d’économie d’énergie.|0||Programme|IFRAP|2022-03-03|2022-03-03
742| Environnement & Energie|    Electricité & gaz    | Valérie Pécresse|Mettre sous contrôle le réseau de transport de l’électricité qui n’est pas transparent sur ses coûts qui explosent, alors que RTE est une entreprise publique.|0||Programme|IFRAP|2022-03-03|2022-03-03
743| Environnement & Energie|    Electricité & gaz    | Valérie Pécresse|Augmenter la quantité d'énergie vendue par EDF à la concurrence.|0||Programme|IFRAP|2022-03-03|2022-03-03
744| Environnement & Energie|    Electricité & gaz    | Valérie Pécresse|Électrifier les usages pour réduire les importations d’hydrocarbures.|0||Programme|IFRAP|2022-03-03|2022-03-03
745| Environnement & Energie|    Electricité & gaz    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
746| Environnement & Energie|    Electricité & gaz    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
747| Environnement & Energie|    Energie nucléaire    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
748| Environnement & Energie|    Energie nucléaire    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
749| Environnement & Energie|    Energie nucléaire    | Anne Hidalgo|Sortie rapide du nucléaire.|0||Programme|IFRAP|2022-03-03|2022-03-03
750| Environnement & Energie|    Energie nucléaire    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
751| Environnement & Energie|    Energie nucléaire    | Jean Lassalle |Basculer vers des centrales nucléaires de 4ème génération. |0||Programme|IFRAP|2022-03-03|2022-03-03
752| Environnement & Energie|    Energie nucléaire    | Marine Le Pen|Chiffre clé : 54 milliards  - Coût de constructions pour 6 centrales (chiffrage iFRAP)|1||Programme|IFRAP|2022-03-03|2022-03-03
753| Environnement & Energie|    Energie nucléaire    | Marine Le Pen|Construction de 6 EPR et réouverture de Fessenheim.|0||Programme|IFRAP|2022-03-03|2022-03-03
754| Environnement & Energie|    Energie nucléaire    | Marine Le Pen|Relance du programme Astrid.|0||Programme|IFRAP|2022-03-03|2022-03-03
755| Environnement & Energie|    Energie nucléaire    | Jean-Luc Mélenchon|Sortir du nucléaire : abandonner les projets d’EPR et d’enfouissement des déchets nucléaires, planifier le démantèlement de la centrale de Fessenheim.|0||Programme|IFRAP|2022-03-03|2022-03-03
756| Environnement & Energie|    Energie nucléaire    | Jean-Luc Mélenchon|Mettre en place une convention collective unique pour les travailleurs du nucléaire et arrêter l'utilisation massive de la sous-traitance, tout en garantissant leur reconversion au fur et à mesure des fermetures de centrales.|0||Programme|IFRAP|2022-03-03|2022-03-03
757| Environnement & Energie|    Energie nucléaire    | Jean-Luc Mélenchon|Les données sur l’enfouissement des déchets nucléaires depuis soixante ans seront rendues publiques.|0||Programme|IFRAP|2022-03-03|2022-03-03
758| Environnement & Energie|    Energie nucléaire    | Jean-Luc Mélenchon|Ne prolonger aucun réacteur nucléaire au-delà de 50 ans.|0||Programme|IFRAP|2022-03-03|2022-03-03
759| Environnement & Energie|    Energie nucléaire    | Valérie Pécresse|Réinvestir dans le nucléaire, rénover nos installations, relever le défi industriel des EPR, envisager la piste des petits réacteurs modulaires.|0||Programme|IFRAP|2022-03-03|2022-03-03
760| Environnement & Energie|    Energie nucléaire    | Valérie Pécresse|Relancer le projet du réacteur Astrid.|0||Programme|IFRAP|2022-03-03|2022-03-03
761| Environnement & Energie|    Energie nucléaire    | Valérie Pécresse|Pousser les investissements de sûreté nucléaire ainsi qu’une politique de contrôle et de transparence irréprochable.|0||Programme|IFRAP|2022-03-03|2022-03-03
762| Environnement & Energie|    Energie nucléaire    | Valérie Pécresse|Relancer les projets technologiques qui permettront de limiter les déchets nucléaires et de les stocker.|0||Programme|IFRAP|2022-03-03|2022-03-03
763| Environnement & Energie|    Energie nucléaire    | Valérie Pécresse|Proposer une décision au Parlement sur le centre d’enfouissement des déchets, attendue depuis tant d’années, après tant de débats publics.|0||Programme|IFRAP|2022-03-03|2022-03-03
764| Environnement & Energie|    Energie nucléaire    | Valérie Pécresse|Se servir du nucléaire pour créer de l’hydrogène vert.|0||Programme|IFRAP|2022-03-03|2022-03-03
765| Environnement & Energie|    Energie nucléaire    | Fabien Roussel|Pour un mix énergétique avec du nucléaire et du renouvelable. La priorité est de se passer des énergies fossiles.|0||Programme|IFRAP|2022-03-03|2022-03-03
766| Environnement & Energie|    Energie nucléaire    | Eric Zemmour |Pour le développement du nucléaire.|0||Programme|IFRAP|2022-03-03|2022-03-03
767| Environnement & Energie|    Energies vertes & Renouvelables    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
768| Environnement & Energie|    Energies vertes & Renouvelables    | Nicolas  Dupont-Aignan|Zéro éolienne implantée en cinq ans.|0||Programme|IFRAP|2022-03-03|2022-03-03
769| Environnement & Energie|    Energies vertes & Renouvelables    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
770| Environnement & Energie|    Energies vertes & Renouvelables    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-03-03|2022-03-03
771| Environnement & Energie|    Energies vertes & Renouvelables    | Jean Lassalle |Interdire les projets éoliens non validés par les maires, après consultation des habitants. |0||Programme|IFRAP|2022-03-03|2022-03-03
772| Environnement & Energie|    Energies vertes & Renouvelables    | Jean Lassalle |Investir dans les énergies renouvelables notamment l'énergie solaire, géothermique et l'énergie de la mer.|0||Programme|IFRAP|2022-03-03|2022-03-03
